"Species_name","A_content","C_content","G_content","T_content","genome_length","G_plus_C","G_minus_C","A_plus_T","A_minus_T","GC_ratio","AT_ratio","GC_skew","AT_skew","id"
"Passion flower little leaf mosaic virus isolate BJL-BZ coat protein gene",0.2708333,0.2065972,0.2673611,0.2552083,576,0.4739583,0.06076389,0.5260417,0.015625,1.294118,1.061224,0.1282051,0.02970297,3022
"Passion fruit chlorotic mottle virus isolate CDS_MS_BR_2014",0.288271440021373,0.16243654822335,0.266096713865883,0.283195297889394,3743,0.428533262089233,0.103660165642533,0.571466737910767,0.00507614213197971,1.63815789473684,1.01792452830189,0.241895261845387,0.00888265544647034,3023
"Passionfruit leaf distortion virus isolate Colombia-Valle-2014 segment A",0.249230769230769,0.23,0.234615384615385,0.286153846153846,2600,0.464615384615385,0.0046153846153846,0.535384615384615,-0.0369230769230769,1.02006688963211,0.870967741935484,0.00993377483443706,-0.0689655172413793,3024
"Passionfruit severe leaf distortion virus DNA-A",0.261601796407186,0.210329341317365,0.240269461077844,0.287799401197605,2672,0.45059880239521,0.029940119760479,0.54940119760479,-0.0261976047904192,1.1423487544484,0.908972691807542,0.0664451827242525,-0.0476839237057221,3025
"Pasteurella phage AFS-2018a",0.337067515617492,0.178940413262854,0.216272224891879,0.267719846227775,33296,0.395212638154733,0.0373318116290245,0.604787361845267,0.0693476693897165,1.20862705605908,1.25903073816468,0.0944600653545103,0.114664547847246,3026
"Pavonia mosaic virus isolate BR-Cor40-14 segment DNA-A",0.255555555555556,0.223703703703704,0.240740740740741,0.28,2700,0.464444444444444,0.017037037037037,0.535555555555556,-0.0244444444444445,1.07615894039735,0.912698412698413,0.036682615629984,-0.045643153526971,3027
"Pavonia yellow mosaic virus isolate BR-Alb51-14 segment DNA-A",0.255555555555556,0.225925925925926,0.241111111111111,0.277407407407407,2700,0.467037037037037,0.0151851851851852,0.532962962962963,-0.0218518518518518,1.0672131147541,0.921228304405875,0.0325138778747026,-0.0410006949270327,3028
"Pbunalikevirus phiFenriz",0.223783454987835,0.27492396593674,0.274452554744526,0.22676399026764,65760,0.549376520681265,-0.000471411192214111,0.450547445255474,-0.00298053527980535,0.998285303390674,0.986856223175966,-0.000858083981509672,-0.00661536384501147,3029
"Pbunalikevirus phiHabibi",0.223879689186929,0.275048279427642,0.274135912291106,0.226784057904901,65763,0.549184191718748,-0.000912367136535752,0.45066374709183,-0.00290436871797212,0.996682883679788,0.987193241249832,-0.00166131354524312,-0.00644464689408511,3030
"Pbunalikevirus phiMoody",0.224039570310129,0.275065242459186,0.273957637919524,0.226922376646234,65908,0.54902288037871,-0.0011076045396613,0.450961946956363,-0.00288280633610485,0.995973302443599,0.987296068467505,-0.00201741052922473,-0.00639257115941049,3031
"Pbunalikevirus phiVader",0.223928712630394,0.27511328730878,0.274140080897783,0.226817919163042,65762,0.549253368206563,-0.00097320641099724,0.450746631793437,-0.00288920653264801,0.996462524872872,0.987262000536337,-0.00177187153931341,-0.00640982389852232,3032
"PCR1 Californian MSW strain of myxoma virus sequence Myxoma virus genomic similar to Fragmented M009 and M150",0.2083333,0.2619048,0.2232143,0.3065476,336,0.485119,-0.03869048,0.514881,-0.09821429,0.8522727,0.6796117,-0.0797546,-0.1907514,3033
"Pea leaf distortion virus clone N29-20 segment DNA-A",0.2490869247626,0.209642074506939,0.239956172388605,0.301314828341855,2738,0.449598246895544,0.0303140978816654,0.550401753104456,-0.0522279035792549,1.14459930313589,0.826666666666667,0.0674248578391552,-0.0948905109489051,3034
"Pea necrotic yellow dwarf alphasatellite 1 isolate Gross-Enzersdorf_1",0.345739471106758,0.161606268364349,0.238001958863859,0.254652301665034,1021,0.399608227228208,0.0763956904995103,0.600391772771792,0.0910871694417238,1.47272727272727,1.35769230769231,0.191176470588235,0.151712887438825,3035
"Pea yellow stunt virus isolate Glinzendorf-Marchfeld_15",0.2805383,0.1977226,0.2132505,0.3084886,966,0.4109731,0.01552795,0.5890269,-0.02795031,1.078534,0.909396,0.03778338,-0.04745167,3036
"Peafowl parvovirus 1 isolate PePV1",0.311653116531165,0.219286359530262,0.205736224028907,0.263324299909666,4428,0.425022583559169,-0.013550135501355,0.574977416440831,0.0483288166214995,0.938208032955716,1.18353344768439,-0.0318809776833156,0.0840534171249018,3037
"Pectobacterium bacteriophage PM2",0.32097764936636,0.181729560856442,0.166120526643412,0.331172263133787,170286,0.347850087499853,-0.0156090342130298,0.652149912500147,-0.0101946137674265,0.914108446972145,0.969216583324467,-0.0448728770638484,-0.0156323163923207,3038
"Pectobacterium phage A38",0.253642891082836,0.245063618605142,0.241948682751703,0.259344807560319,75764,0.487012301356845,-0.00311493585343964,0.512987698643155,-0.00570191647748269,0.987289276673668,0.978014148302713,-0.00639601062388207,-0.0111151134667833,3039
"Pedilanthus leaf curl virus",0.265557163531114,0.201519536903039,0.236251808972504,0.296671490593343,2764,0.437771345875543,0.0347322720694645,0.562228654124457,-0.0311143270622287,1.17235188509874,0.895121951219512,0.0793388429752066,-0.0553410553410554,3040
"Pediococcus phage cIP1",0.235682529660905,0.255228474469261,0.220845500223608,0.288243495646226,38013,0.476073974692868,-0.0343829742456528,0.523926025307132,-0.0525609659853208,0.865285508142651,0.817650816829424,-0.0722219152345692,-0.100321349668608,3041
"Pelagibaca phage vB_PeaS-P1",0.171632191005454,0.327621693938458,0.307553771740249,0.188509828136256,38868,0.635175465678707,-0.0200679221982093,0.36014201914171,-0.0168776371308017,0.938746662478404,0.910468131568172,-0.0315942968243681,-0.0468638376910988,3042
"Pelagibacter phage Bylgja EXVC0",0.376902286396065,0.146923470257372,0.187708490589009,0.288465752757554,41069,0.33463196084638,0.040785020331637,0.66536803915362,0.0884365336385108,1.27759363606231,1.30657550434709,0.12188022993524,0.132913708555954,3043
"Pelea capreolus gammaherpesvirus 1 isolate DPOL-43 DNA polymerase gene",0.208092485549133,0.300578034682081,0.329479768786127,0.161849710982659,173,0.630057803468208,0.0289017341040462,0.369942196531792,0.046242774566474,1.09615384615385,1.28571428571429,0.0458715596330275,0.125,3044
"Penaeus chinensis hepandensovirus isolate egdb9 non-structural protein 2 gene, partial cds; and non-structural protein 1 and capsid protein genes",0.372996515679443,0.147212543554007,0.24581881533101,0.23397212543554,5740,0.393031358885017,0.0986062717770035,0.606968641114983,0.139024390243902,1.6698224852071,1.59419210722264,0.250886524822695,0.229047072330654,3045
"Penaeus merguiensis densovirus capsid protein gene",0.319236,0.20191,0.2728513,0.2060027,733,0.4747613,0.07094134,0.5252387,0.1132333,1.351351,1.549669,0.1494253,0.2155844,3046
"Penaeus monodon circovirus VN11",0.238041643218908,0.258300506471581,0.283624085537423,0.220033764772088,1777,0.541924592009004,0.0253235790658413,0.458075407990996,0.0180078784468205,1.09803921568627,1.08184143222506,0.0467289719626168,0.0393120393120394,3047
"Penaeus stylirostris densovirus isolate AUS-PstDV2012 NS2 protein (ORF2), NS1-like proten 1, NS1-like protein 2, and capsid protein (ORF3) genes",0.369311875693674,0.233351831298557,0.192563817980022,0.204772475027747,3604,0.425915649278579,-0.040788013318535,0.574084350721421,0.164539400665927,0.825208085612366,1.80352303523035,-0.0957654723127036,0.286611889801837,3048
"Penguin circovirus isolate APBOOT2A",0.231117824773414,0.241188318227593,0.251258811681772,0.275427995971803,1986,0.492447129909366,0.0100704934541792,0.506545820745216,-0.0443101711983887,1.04175365344468,0.839122486288848,0.0204498977505112,-0.0874751491053678,3049
"Penguin herpesvirus 1 strain 521 DNA polymerase gene",0.218340611353712,0.264192139737991,0.353711790393013,0.163755458515284,458,0.617903930131004,0.0895196506550218,0.382096069868996,0.054585152838428,1.33884297520661,1.33333333333333,0.144876325088339,0.142857142857143,3050
"Penguin siadenovirus A isolate CSPAdV_2",0.304111588678939,0.16215229908361,0.193820452518044,0.339915659719406,24662,0.355972751601654,0.0316681534344335,0.644027248398346,-0.0358040710404671,1.19529882470618,0.894667780031015,0.0889622963891103,-0.0555940313542781,3051
"Penguinpox virus isolate PSan92",0.354706675965092,0.146903168199386,0.148099145544251,0.350291010291271,306862,0.295002313743637,0.00119597734486512,0.704997686256363,0.00441566567382079,1.00814126311586,1.01260570652427,0.00405412869373103,0.0062633761215141,3052
"Pepper blistering leaf virus isolate AR:Salta:Oran:Pepper663:2014 segment DNA-A",0.257638626933233,0.216522067144474,0.240663900414938,0.285175405507356,2651,0.457185967559412,0.024141833270464,0.542814032440588,-0.027536778574123,1.11149825783972,0.903439153439153,0.0528052805280528,-0.0507296733842946,3053
"Pepper geminivirus field isolate 1 core protein (AV1) gene",0.2682927,0.2138837,0.2739212,0.2439024,533,0.4878049,0.06003752,0.5121951,0.02439024,1.280702,1.1,0.1230769,0.04761905,3054
"Pepper golden mosaic geminivirus from Mexico intergenic region and coat protein (CP) gene",0.267951,0.2049037,0.267951,0.2591944,571,0.4728546,0.06304729,0.5271454,0.008756567,1.307692,1.033784,0.1333333,0.0166113,3055
"Pepper huasteco virus Texas field isolate 1 coat protein (AV1) gene",0.2776735,0.1782364,0.2570356,0.2870544,533,0.435272,0.07879925,0.564728,-0.009380863,1.442105,0.9673203,0.1810345,-0.0166113,3056
"Pepper leaf curl Bangladesh virus clone SR-8",0.267610748002905,0.209513435003631,0.235657225853304,0.28721859114016,2754,0.445170660856935,0.0261437908496732,0.554829339143065,-0.0196078431372549,1.12478336221837,0.93173198482933,0.0587275693311582,-0.0353403141361256,3057
"Pepper leafroll virus isolate Ecuador/Santa Elena EC72/Phaseolus vulgaris/2017 segment DNA-A",0.262015503875969,0.196124031007752,0.224031007751938,0.317829457364341,2580,0.42015503875969,0.027906976744186,0.57984496124031,-0.0558139534883721,1.14229249011858,0.824390243902439,0.0664206642066421,-0.0962566844919786,3058
"Pepper mild tigre geminivirus Mexico field isolate coat protein (AV1) gene",0.2776735,0.1801126,0.2532833,0.2889306,533,0.4333959,0.07317073,0.5666041,-0.01125704,1.40625,0.961039,0.1688312,-0.01986755,3059
"Pepper mosaic Jalisco virus - Wissadula strain",0.2805663,0.2187902,0.2432432,0.2574003,777,0.4620335,0.02445302,0.5379665,0.02316602,1.111765,1.09,0.05292479,0.0430622,3060
"Pepper yellow dwarf virus - Mexico strain PepYDV-Curto",0.290474587680915,0.17940087512622,0.223157186132615,0.306967351060249,2971,0.402558061258835,0.0437563110063952,0.597441938741165,-0.0164927633793336,1.24390243902439,0.946271929824561,0.108695652173913,-0.0276056338028169,3061
"Peptoclostridium phage phiCDIF1296T strain DSM 1296",0.365487413002757,0.135890836544173,0.128382803100681,0.37023894735239,131326,0.264273639644853,-0.00750803344349177,0.735726360355147,-0.00475153434963371,0.944749523702791,0.987166303319485,-0.0284100731861926,-0.00645829020906641,3062
"Percid herpesvirus 2 DNA dependent DNA polymerase gene",0.225959465286762,0.302069857697283,0.261319534282018,0.210651142733937,4638,0.563389391979301,-0.0407503234152652,0.436610608020699,0.0153083225528245,0.865096359743041,1.07267144319345,-0.0723306544202067,0.0350617283950617,3063
"Peridorma morpontora granulovirus isolate A25-3 granulin gene",0.2426614,0.2818004,0.2407045,0.2348337,511,0.5225049,-0.04109589,0.4774951,0.007827789,0.8541667,1.033333,-0.07865169,0.01639344,3064
"Peridroma alphabaculovirus isolate 167 late expression factor 8 gene",0.2156295,0.3227207,0.2850941,0.1765557,691,0.6078148,-0.03762663,0.3921852,0.03907381,0.8834081,1.221311,-0.06190476,0.099631,3065
"Peridroma margaritosa nucleopolyhedrovirus isolate A25-4 lef-8 gene",0.2194404,0.3284242,0.2768778,0.1752577,679,0.6053019,-0.05154639,0.3946981,0.04418262,0.8430493,1.252101,-0.08515815,0.1119403,3066
"Perigonia lusca single nucleopolyhedrovirus",0.300893616700921,0.196994677447283,0.198462708253344,0.303061785276027,132831,0.395457385700627,0.00146803080606184,0.603955401976948,-0.00216816857510671,1.00745213436771,0.992845786963434,0.00371223514630014,-0.00358994814519345,3067
"Perina nuda nucleopolyhedrovirus p10 protein (p10) gene",0.2844828,0.2701149,0.2313218,0.2140805,696,0.5014368,-0.0387931,0.4985632,0.0704023,0.856383,1.328859,-0.0773639,0.1412104,3068
"Periplaneta fuliginosa densovirus",0.299413274660799,0.188485515218188,0.192702603593693,0.319398606527319,5454,0.381188118811881,0.00421708837550422,0.618811881188119,-0.01998533186652,1.02237354085603,0.937428243398393,0.0110630110630111,-0.0322962962962963,3069
"Permanent amniocytic cell line",0.3196931,0.1751918,0.1713555,0.3337596,782,0.3465473,-0.003836317,0.6534527,-0.0140665,0.9781022,0.9578544,-0.01107011,-0.02152642,3070
"Pernambuco tomato geminivirus stem-loop-containing regulatory region",0.3288043,0.1847826,0.2119565,0.2690217,368,0.3967391,0.02717391,0.5978261,0.05978261,1.147059,1.222222,0.06849315,0.1,3071
"Peromyscus adeno-associated virus M-6/USA/2010 nonstructural protein gene",0.2227273,0.3227273,0.2409091,0.2136364,220,0.5636364,-0.08181818,0.4363636,0.009090909,0.7464789,1.042553,-0.1451613,0.02083333,3072
"Peromyscus adenovirus M-6/USA/2010 hexon gene",0.2979592,0.2326531,0.2326531,0.2367347,245,0.4653061,0,0.5346939,0.06122449,1,1.258621,0,0.1145038,3073
"Peromyscus papillomavirus type 1 strain M-14 PmPV1",0.266095534787124,0.233904465212876,0.273104880581516,0.226895119418484,7704,0.507009345794392,0.0392004153686397,0.492990654205607,0.0392004153686397,1.16759156492786,1.17276887871854,0.0773169482846903,0.0795155344918378,3074
"Persicivirga phage P12024L",0.358072478402334,0.156653203186357,0.20209244923146,0.28318186917985,35652,0.358745652417817,0.0454392460451027,0.641254347582183,0.074890609222484,1.29006266786034,1.26446117274168,0.126661454261142,0.116787682617444,3075
"Petrochirus diogenes giant hermit crab associated circular virus isolate I0004A",0.343250688705234,0.193939393939394,0.201101928374656,0.261707988980716,1815,0.39504132231405,0.00716253443526171,0.60495867768595,0.0815426997245179,1.03693181818182,1.31157894736842,0.0181311018131102,0.134790528233151,3076
"Phacochoerus africanus cytomegalovirus 1 DNA polymerase (DPOL) gene",0.2514286,0.1828571,0.2628571,0.3028571,175,0.4457143,0.08,0.5542857,-0.05142857,1.4375,0.8301887,0.1794872,-0.09278351,3077
"Phaeobacter phage MD18",0.213959346652195,0.296398279535314,0.286710616231861,0.20293175758063,149262,0.583108895767175,-0.00968766330345294,0.416891104232825,0.0110275890715654,0.96731538618024,1.05434136678772,-0.0166138149731145,0.0264519654163854,3078
"Phaeocystis globosa virus 12T, *** SEQUENCING IN PROGRESS ***",0.3390333,0.1599102,0.1599276,0.3406942,460002,0.3198377,1.739123e-05,0.6797275,-0.001660862,1.000109,0.9951251,5.437516e-05,-0.002443424,3079
"Phaeocystis pouchetii virus isolate 01 putative B family DNA polymerase I (dpo) gene",0.3667941,0.1421287,0.1963034,0.2947737,3138,0.3384321,0.05417463,0.6615679,0.0720204,1.381166,1.244324,0.1600753,0.1088632,3080
"Phaeovirus DCS-2015 isolate LdigPH10-18.1 major capsid protein (mcp) gene",0.216981132075472,0.264150943396226,0.273584905660377,0.245283018867925,212,0.537735849056604,0.00943396226415094,0.462264150943396,-0.0283018867924528,1.03571428571429,0.884615384615385,0.0175438596491228,-0.0612244897959184,3081
"Phaeovirus DCS-2016 isolate LdigPH10-30 major capsid protein (MCP) gene",0.210280373831776,0.261682242990654,0.280373831775701,0.247663551401869,214,0.542056074766355,0.0186915887850467,0.457943925233645,-0.0373831775700935,1.07142857142857,0.849056603773585,0.0344827586206897,-0.0816326530612245,3082
"Phage 203",0.273435066957334,0.224446488451761,0.212575956197084,0.289542488393821,138073,0.437022444648845,-0.0118705322546769,0.562977555351155,-0.0161074214364865,0.947111971603743,0.944369403171744,-0.0271622942940952,-0.0286111254052386,3083
"Phage 21 S (S), R (R), Rz (Rz), and Rz1 (Rz1) genes",0.27393,0.2264591,0.2536965,0.2459144,1285,0.4801556,0.02723735,0.5198444,0.02801556,1.120275,1.113924,0.05672609,0.05389222,3084
"Phage 434 integrase (int), excisionase (xis), ORF114, and ORF55 genes, complete cds; and ORF-22+ gene",0.2473242,0.2243884,0.2106269,0.3176606,2616,0.4350153,-0.01376147,0.5649847,-0.07033639,0.9386712,0.77858,-0.03163445,-0.1244926,3085
"Phage 5P_1",0.251733320538349,0.250341865988532,0.200417436364945,0.297507377108174,41683,0.450759302353477,-0.0499244296235875,0.549240697646523,-0.0457740565698246,0.800574988021083,0.846141440206435,-0.110756293576028,-0.0833406132611165,3086
"Phage Altai3",0.280716620263891,0.185752330226365,0.251815760803777,0.281715288705968,33044,0.437568091030142,0.0660634305774119,0.562431908969858,-0.000998668442077244,1.35565330726621,0.996455043506284,0.150978629227471,-0.00177562550443909,3087
"Phage AR1 baseplate protein gp9 (9), wedge protein gp10 (10), wedge protein gp11 (11), short tail fiber protein gp12 (12), fibritin protein gpwac (wac), neck protein gp13 (13), neck protein gp14 (14), and tail completion protein gp15 (15) genes",0.3397369,0.1602631,0.1993109,0.3006891,9578,0.359574,0.03904782,0.640426,0.03904782,1.243648,1.129861,0.1085947,0.06097163,3088
"Phage AS32",0.261497792834411,0.259957909865517,0.238014577558772,0.2405297197413,38964,0.497972487424289,-0.0219433323067447,0.502027512575711,0.0209680730931116,0.915588903149373,1.08717456252668,-0.0440653507189609,0.0417667808394254,3089
"Phage cdtI DNA",0.258054911635227,0.221581846409051,0.269581676272304,0.250781565683418,47021,0.491163522681355,0.0479998298632526,0.508836477318645,0.00727334595180879,1.2166234763413,1.02900271370421,0.0977267806884607,0.0142940733929617,3090
